"March/April 2020" https://abcnews.go.com/Health/coronavirus-live-updates-stimulus-plan-terrible-ny-cuomo/story?id=69784080
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-31/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-2020-03-31/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-22/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-23/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-24/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-24/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-disease-covid-19-latest-news-deaths-2020-03-25/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/?intcid=CNI-00-10aaa3a
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-26/?intcid=CNI-00-10aaa3b
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-news-latest-2020-03-27/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-25/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-25/?link_id=28&can_id=a7dbe49bfc7fd025796b8b469048a029&source=email-in-the-know-february-24&email_referrer=email_733095&email_subject=in-the-know-february-25
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-25/?intcid=CNI-00-10aaa3b
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-infections-latest-news-updates-2020-02-28/?intcid=CNI-00-10aaa3b
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-02/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-03/
"March/April 2020" https://www.nbcnews.com/health/health-news/live-blog/coronavirus-china-reports-no-new-domestic-cases-first-time-nyc-n1163556/ncrd1164446
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-05/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-05/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-outbreak-death-toll-us-infections-latest-news-updates-2020-03-06/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-pandemic-covid-19-latest-news-2020-04-03/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-09/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-10/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-11/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-13/
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-13/?fbclid=IwAR1RdOScyPzaEKFVXJYIxiw64nsvaRhys9Ls6f97AqCeP-WbWoLTCwxU3ko
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-13/?fbclid=IwAR3QIj-2NB9Sbbq-zKOAvSOQfGypBzcnujD8aDlJl_zK9X-eBeGSeYzbbGY
"March/April 2020" https://www.cbsnews.com/live-updates/coronavirus-updates-cases-fears-deaths-us-latest-2020-03-16/
"March/April 2020" https://www.cbsnews.com/news/2020-daily-trail-markers-primaries-go-on-in-three-states-despite-coronavirus/
"May/June 2020" https://www.economist.com/briefing/2020/02/29/covid-19-is-now-in-50-countries-and-things-will-get-worse
"May/June 2020" https://www.economist.com/briefing/2020/02/29/covid-19-is-now-in-50-countries-and-things-will-get-worse
"May/June 2020" https://www.economist.com/briefing/2020/02/29/covid-19-is-now-in-50-countries-and-things-will-get-worse?cid1=cust/ednew/n/bl/n/2020/02/29n/owned/n/n/nwl/n/n/la/415278/n
"May/June 2020" https://www.economist.com/briefing/2020/03/05/what-the-world-has-learned-about-facing-covid-19
"May/June 2020" https://www.economist.com/briefing/2020/04/16/can-the-world-find-a-good-covid-19-vaccine-quickly-enough?fsrc=scn%2Ffb%2Fte%2Fbl%2Fed%2Fsomanycandidatessolittletimecantheworldfindagoodcovid19vaccinequicklyenoughbriefing&fbclid=IwAR34j7T5f8h5PwXqSuQeEVImdmTxAmEkRw6TVSL8hWvat21CNWUbx-7wSgs
"May/June 2020" https://www.economist.com/briefing/2020/04/16/can-the-world-find-a-good-covid-19-vaccine-quickly-enough?frsc=dg%7Ce
"May/June 2020" https://www.economist.com/briefing/2020/04/16/can-the-world-find-a-good-covid-19-vaccine-quickly-enough?utm_campaign=coronavirus-special-edition&utm_medium=newsletter&utm_source=salesforce-marketing-cloud&utm_term=2020-04-18&utm_content=article-link-1
